duration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fHeaderBytes,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bVarianceDataBytes,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,sflow_fpacket,sflow_fbytes,sflow_bpacket,sflow_bbytes,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,FFNEPD,Init_Win_bytes_forward,Init_Win_bytes_backward,RRT_samples_clnt,Act_data_pkt_forward,min_seg_size_forward,calss
23558,1,1,75,161,75,161,75,161,75,161,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,42.44842516,42.44842516,84.89685033,10017.82834,75,161,118,60.80296045,23558,23558,23558,0,0,0,0,0,0,0,0,0,2.146666667,118,75,20,0,0,0,0,161,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,-1,0,1,32,benign
59892050,10,11,1849,6497,52,52,730,1390,184.9,590.6363636,250.8403432,604.9543409,346872,59858454,2,9,125497,59590972,38541.33333,5985845.4,44334.62075,1.88E+07,3,5,0,0,200,220,0.166967068,0.183663775,0.350630843,139.3507152,52,1390,397.4285714,504.3952886,2,59545163,2994602.5,1.33E+07,1,2,0,8,20,0,0,0,3.513791239,397.4285714,184.9,200,0,0,0,365969.7545,590,4356,5,3165697,10,1849,11,6497,59892035,5.99E+07,59892035,0,59545163,5.95E+07,59545163,0,2,4194240,926720,10,10,32,benign
569,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1757.469244,1757.469244,3514.938489,852372.5835,71,414,242.5,242.5355644,569,569,569,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
403258,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,403258,0,4,-1,370379,-1,134419.3333,0,205006.9484,0,1,0,0,0,80,0,9.91920805,0,9.91920805,592.672681,52,83,59.75,15.48924358,4,370379,134419.3333,205006.9484,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,592,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,104320,-1,0,4,32,benign
1752,3,0,187,0,52,-1,83,-1,62.33333333,0,17.88388474,0,1752,0,2,-1,1750,-1,876,0,1236.022249,0,1,0,0,0,60,0,1712.328767,0,1712.328767,106735.1598,52,83,62.33333333,17.88388474,2,1750,876,1236.022249,0,0,1,1,3,0,0,0,0,62.33333333,62.33333333,60,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,181440,-1,0,3,32,benign
33126,2,0,104,0,52,-1,52,-1,52,0,1,0,33126,0,33126,-1,33126,-1,33126,0,0,0,0,0,0,0,40,0,60.37553583,0,60.37553583,3139.527863,52,52,52,1,33126,33126,33126,0,0,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,98752,-1,0,2,32,benign
14,0,2,0,135,-1,52,-1,83,0,67.5,0,21.89748844,0,14,-1,14,-1,14,0,14,0,0,0,1,0,0,0,40,0,142857.1429,142857.1429,9642857.143,52,83,67.5,21.89748844,14,14,14,0,1,0,0,1,2,0,0,0,0,67.5,0,0,0,0,0,479.5,67,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,62208,2,0,0,benign
1259391,2,3,128,180,64,52,64,64,64,60,1,6.892024376,86003,1259391,86003,228091,86003,1031300,86003,629695.5,0,567954.5306,1,2,0,0,40,60,1.588069154,2.382103731,3.970172885,244.5626497,52,64,61.6,5.343220003,10740,956037,314847.75,436085.4834,0,0,0,3,5,0,0,0,1.40625,61.6,64,40,0,0,0,47.5,60,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,88704,153600,2,2,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,106816,-1,0,1,32,benign
59351304,10,11,1849,6497,52,52,730,1390,184.9,590.6363636,250.8403432,604.9543409,326251,59317578,3,9,109998,59065098,36250.11111,5931757.8,35675.99906,1.87E+07,3,5,0,0,200,220,0.168488295,0.185337124,0.353825419,140.6203308,52,1390,397.4285714,504.3952886,3,59025038,2967565.2,1.32E+07,1,2,0,8,20,0,0,0,3.513791239,397.4285714,184.9,200,0,0,0,365969.7545,590,4356,5,660400,10,1849,11,6497,59351289,5.94E+07,59351289,0,59025038,5.90E+07,59025038,0,2,4194240,926720,10,10,32,benign
6643,2,0,104,0,52,-1,52,-1,52,0,1,0,6643,0,6643,-1,6643,-1,6643,0,0,0,0,0,0,0,40,0,301.0687942,0,301.0687942,15655.5773,52,52,52,1,6643,6643,6643,0,0,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,6528,-1,0,2,32,benign
64303,1,1,71,213,71,213,71,213,71,213,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,15.55137396,15.55137396,31.10274793,4416.590206,71,213,142,100.4041832,64303,64303,64303,0,0,0,0,0,0,0,0,0,3,142,71,20,0,0,0,0,213,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
6743,3,0,865,0,52,-1,730,-1,288.3333333,0,382.8078282,0,6743,0,1374,-1,5369,-1,3371.5,0,2824.891414,0,2,0,0,0,60,0,444.9058283,0,444.9058283,128281.1805,52,730,288.3333333,382.8078282,1374,5369,3371.5,2824.891414,1,0,0,2,3,0,0,0,0,288.3333333,288.3333333,60,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,107008,-1,0,3,32,benign
14,0,2,0,135,-1,52,-1,83,0,67.5,0,21.89748844,0,14,-1,14,-1,14,0,14,0,0,0,1,0,0,0,40,0,142857.1429,142857.1429,9642857.143,52,83,67.5,21.89748844,14,14,14,0,1,0,0,1,2,0,0,0,0,67.5,0,0,0,0,0,479.5,67,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,5824,2,0,0,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,-1,0,1,32,benign
59999324,3,5,1072,1516,52,52,590,667,357.3333333,303.2,276.2622546,330.0673416,59897392,59999324,4,11,59897388,59953090,2.99E+07,1.50E+07,4.24E+07,3.00E+07,2,3,0,0,60,100,0.050000563,0.083334272,0.133334836,43.13381931,52,667,323.5,291.2816506,4,59897388,8571332,2.26E+07,1,0,0,5,8,0,0,0,1.414179105,323.5,357.3333333,60,0,0,0,108944.45,303,849,4,18363,3,1072,5,1516,59899670,5.99E+07,59899670,0,59897388,5.99E+07,59897388,0,2,180224,21632,4,3,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
82871,2,2,782,529,52,52,730,477,391,264.5,479.4173547,300.5187182,82871,6840,82871,6840,82871,6840,82871,6840,0,0,1,1,0,0,40,40,24.13389485,24.13389485,48.2677897,15819.76807,52,730,327.75,334.741567,4083,71948,27623.66667,38410.74271,0,0,0,2,4,0,0,0,0.676470588,327.75,391,40,0,0,0,90311.5,264,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,5824,1,2,32,benign
59970106,3,3,1068,771,52,52,586,667,356,257,274.5824102,355.0697115,59867778,59970106,6,46517,59867772,59923589,2.99E+07,3.00E+07,4.23E+07,4.23E+07,2,1,0,0,60,60,0.050024924,0.050024924,0.100049848,30.66527846,52,667,306.5,289.0129755,6,59867772,1.20E+07,2.68E+07,0,0,0,3,6,0,0,0,0.721910112,306.5,356,60,0,0,0,126074.5,257,0,0,0,3,1068,3,771,59916351,5.99E+07,59916351,0,59867772,5.99E+07,59867772,0,3,178944,21376,2,3,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,106816,-1,0,1,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,-1,0,1,32,benign
334249,10,9,1848,6362,52,52,729,1390,184.8,706.8888889,250.5989714,611.3756915,334249,258800,3,8,104872,139835,37138.77778,32350,40625.78106,49823.43053,3,4,0,0,200,180,29.91781576,26.92603418,56.84384994,24562.52674,52,1390,432.1052632,518.8981269,3,100500,18569.38889,28044.46937,0,2,0,7,18,0,0,0,3.442640693,432.1052632,184.8,200,0,0,0,373780.2361,706,4356,5,3188872,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,926720,8,10,32,benign
559,1,1,71,329,71,329,71,329,71,329,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1788.908766,1788.908766,3577.817531,715563.5063,71,329,200,182.4308088,559,559,559,0,0,0,0,0,0,0,0,0,4.633802817,200,71,20,0,0,0,0,329,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
147385,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,147385,0,3,-1,112506,-1,49128.33333,0,57589.73872,0,1,0,0,0,80,0,27.13980391,0,27.13980391,1621.603284,52,83,59.75,15.48924358,3,112506,49128.33333,57589.73872,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,1621,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,89792,-1,0,4,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,-1,0,1,32,benign
59992139,5,2,2082,719,52,52,589,667,416.4,359.5,217.9680022,434.8695207,59992139,50325,4,50325,59885139,50325,1.50E+07,50325,2.99E+07,0,4,1,0,0,100,40,0.083344253,0.033337701,0.116681954,46.68945043,52,667,400.1428571,252.9090275,4,59885139,9998689.833,2.44E+07,0,0,0,5,7,0,0,0,0.345341018,400.1428571,416.4,100,0,0,0,189111.5,359,0,0,0,5,2082,2,719,59992134,6.00E+07,59992134,0,59885139,5.99E+07,59885139,0,3,176512,21120,1,5,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5056,-1,0,1,32,benign
59831179,7,8,1618,1017,52,52,730,477,231.1428571,127.125,290.1125808,148.9332904,286875,59797377,1876,213,108128,59587340,47812.5,8542482.429,41429.83154,2.25E+07,3,3,0,0,140,160,0.116995856,0.13370955,0.250705406,44.04058292,52,730,175.6666667,223.7112829,213,59544091,4273655.643,1.59E+07,1,2,0,6,14,0,0,0,0.62855377,175.6666667,231.1428571,140,0,0,0,22181.125,127,0,0,0,7,1618,8,1017,59830966,5.98E+07,59830966,0,59544091,5.95E+07,59544091,0,2,4194240,926720,5,7,32,benign
1152,1,1,71,213,71,213,71,213,71,213,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,868.0555556,868.0555556,1736.111111,246527.7778,71,213,142,100.4041832,1152,1152,1152,0,0,0,0,0,0,0,0,0,3,142,71,20,0,0,0,0,213,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
2751,3,0,187,0,52,-1,83,-1,62.33333333,0,17.88388474,0,2751,0,2,-1,2749,-1,1375.5,0,1942.422071,0,1,0,0,0,60,0,1090.512541,0,1090.512541,67975.28172,52,83,62.33333333,17.88388474,2,2749,1375.5,1942.422071,1,0,0,1,3,0,0,0,0,62.33333333,62.33333333,60,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,104320,-1,0,3,32,benign
106246,3,2,1066,719,52,52,584,667,355.3333333,359.5,273.7459284,434.8695207,106246,50881,4,50881,106242,50881,53123,50881,75121.61021,0,2,1,0,0,60,40,28.23635713,18.82423809,47.06059522,16800.63249,52,667,357,291.1215382,4,53342,26561.5,29531.16079,0,0,0,3,5,0,0,0,0.674484053,357,355.3333333,60,0,0,0,189111.5,359,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,175296,20800,1,3,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,106816,-1,0,1,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5824,-1,0,1,32,benign
59918024,10,11,1849,6497,52,52,730,1390,184.9,590.6363636,250.8403432,604.9543409,293375,59882974,2,8,100248,59661576,32597.22222,5988297.4,33865.51771,1.89E+07,3,5,0,0,200,220,0.166894689,0.183584158,0.350478848,139.2903077,52,1390,397.4285714,504.3952886,2,59624369,2995901.2,1.33E+07,1,2,0,8,20,0,0,0,3.513791239,397.4285714,184.9,200,0,0,0,365969.7545,590,4356,5,2415973,10,1849,11,6497,59917744,5.99E+07,59917744,0,59624369,5.96E+07,59624369,0,2,4194240,926720,10,10,32,benign
584,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1712.328767,1712.328767,3424.657534,830479.4521,71,414,242.5,242.5355644,584,584,584,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
7869,3,0,865,0,52,-1,730,-1,288.3333333,0,382.8078282,0,7869,0,3871,-1,3998,-1,3934.5,0,89.79699327,0,2,0,0,0,60,0,381.2428517,0,381.2428517,109925.0222,52,730,288.3333333,382.8078282,3871,3998,3934.5,89.79699327,1,0,0,2,3,0,0,0,0,288.3333333,288.3333333,60,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,89792,-1,0,3,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,-1,0,1,32,benign
340109,1,2,64,116,64,52,64,64,64,58,0,8.426149773,0,340109,-1,340109,-1,340109,0,340109,0,0,1,1,0,0,20,40,2.940233866,5.880467732,8.820701599,529.2420959,52,64,60,6.892024376,37627,302482,170054.5,187280.7665,0,0,0,2,3,0,0,0,1.8125,60,64,20,0,0,0,71,58,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,88704,153984,2,1,32,benign
804875,9,8,929,4716,52,52,218,1390,103.2222222,589.5,75.66584067,611.6753341,804875,743655,2,222,517128,543041,100609.375,106236.4286,180170.8209,195889.5335,3,3,0,0,180,160,11.18186054,9.939431589,21.12129213,7013.511415,52,1390,332.0588235,478.6918334,2,517128,50304.6875,127234.4913,0,2,0,6,16,0,0,0,5.076426265,332.0588235,103.2222222,180,334,4,29043,374146.7143,589,3914,4,989383,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,1853440,6,9,32,benign
68389,1,1,65,449,65,449,65,449,65,449,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,14.62223457,14.62223457,29.24446914,7515.828569,65,449,257,271.5271625,68389,68389,68389,0,0,0,0,0,0,0,0,0,6.907692308,257,65,20,0,0,0,0,449,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
59793716,7,8,1618,1017,52,52,730,477,231.1428571,127.125,290.1125808,148.9332904,259874,59759930,3,14,107625,59576657,43312.33333,8537132.857,43112.9695,2.25E+07,3,3,0,0,140,160,0.117069158,0.133793324,0.250862482,44.06817599,52,730,175.6666667,223.7112829,3,59533828,4270979.714,1.59E+07,1,2,0,6,14,0,0,0,0.62855377,175.6666667,231.1428571,140,0,0,0,22181.125,127,0,0,0,7,1618,8,1017,59793702,5.98E+07,59793702,0,59533828,5.95E+07,59533828,0,2,4194240,926720,5,7,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5824,-1,0,1,32,benign
33120,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,30.19323672,30.19323672,60.38647343,14643.71981,71,414,242.5,242.5355644,33120,33120,33120,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
20870,2,0,813,0,83,-1,730,-1,406.5,0,457.4969945,0,20870,0,20870,-1,20870,-1,20870,0,0,0,2,0,0,0,40,0,95.83133685,0,95.83133685,38955.43843,83,730,406.5,457.4969945,20870,20870,20870,0,1,0,0,2,2,0,0,0,0,406.5,406.5,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,89792,-1,0,2,32,benign
59958793,4,3,1107,1386,52,52,573,667,276.75,462,266.0036027,355.0697115,59956386,59956846,5,26359,59874640,59930487,2.00E+07,3.00E+07,3.45E+07,4.24E+07,2,2,0,0,80,60,0.066712484,0.050034363,0.116746847,41.57855546,52,667,356.1428571,295.3116594,5,59874640,9993132.167,2.44E+07,0,0,0,4,7,0,0,0,1.25203252,356.1428571,276.75,80,0,0,0,126074.5,462,0,0,0,4,1107,3,1386,59877047,5.99E+07,59877047,0,59874640,5.99E+07,59874640,0,2,174016,20288,2,4,32,benign
5,2,0,135,0,52,-1,83,-1,67.5,0,21.89748844,0,5,0,5,-1,5,-1,5,0,0,0,1,0,0,0,40,0,400000,0,400000,2.70E+07,52,83,67.5,21.89748844,5,5,5,0,0,0,1,1,2,0,0,0,0,67.5,67.5,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,103808,-1,0,2,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,106816,-1,0,1,32,benign
59941227,7,10,1618,1179,52,52,730,431,231.1428571,117.9,290.1125808,118.350656,245125,59907536,1375,77,81503,59706632,40854.16667,6656392.889,34828.17045,1.99E+07,3,5,0,0,140,200,0.11678106,0.166830085,0.283611145,46.6623748,52,730,164.5294118,206.7394549,77,59695738,3746326.688,1.49E+07,1,2,0,8,16,0,0,0,0.72867738,164.5294118,231.1428571,140,0,0,0,14006.87778,117,691,4,19209,7,1618,10,1179,59940863,5.99E+07,59940863,0,59695738,5.97E+07,59695738,0,2,4194240,926720,7,7,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,6528,-1,0,1,32,benign
23192,1,1,71,213,71,213,71,213,71,213,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,43.11831666,43.11831666,86.23663332,12245.60193,71,213,142,100.4041832,23192,23192,23192,0,0,0,0,0,0,0,0,0,3,142,71,20,0,0,0,0,213,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
6369,3,0,865,0,52,-1,730,-1,288.3333333,0,382.8078282,0,6369,0,1249,-1,5120,-1,3184.5,0,2737.210167,0,2,0,0,0,60,0,471.0315591,0,471.0315591,135814.0995,52,730,288.3333333,382.8078282,1249,5120,3184.5,2737.210167,1,0,0,2,3,0,0,0,0,288.3333333,288.3333333,60,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,107008,-1,0,3,32,benign
259,0,2,0,135,-1,52,-1,83,0,67.5,0,21.89748844,0,259,-1,259,-1,259,0,259,0,0,0,1,0,0,0,40,0,7722.007722,7722.007722,521235.5212,52,83,67.5,21.89748844,259,259,259,0,1,0,0,1,2,0,0,0,0,67.5,0,0,0,0,0,479.5,67,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,5824,2,0,0,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,-1,0,1,32,benign
0,1,0,40,0,40,-1,40,-1,40,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,40,40,40,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,1018752,-1,0,1,20,benign
2,2,0,80,0,40,-1,40,-1,40,0,1,0,2,0,2,-1,2,-1,2,0,0,0,0,0,0,0,40,0,1000000,0,1000000,4.00E+07,40,40,40,1,2,2,2,0,1,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,4194240,-1,0,2,20,benign
184010,3,4,1277,375,40,40,1177,235,425.6666667,93.75,650.7502081,94.63570503,93626,96452,2,189,93624,95293,46813,32150.66667,66200.75106,54684.25901,1,1,0,0,60,80,16.30346177,21.73794902,38.04141079,8977.772947,40,1177,236,420.8485476,2,89225,30668.33333,44770.51921,1,2,0,2,6,0,0,0,0.293657009,236,425.6666667,60,0,0,0,8955.916667,93,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,829440,3,3,20,benign
22942,1,1,64,106,64,106,64,106,64,106,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,43.58817889,43.58817889,87.17635777,7409.990411,64,106,85,29.68164416,22942,22942,22942,0,0,0,0,0,0,0,0,0,1.65625,85,64,20,0,0,0,0,106,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
59970261,3,2,1071,719,52,52,589,667,357,359.5,275.84144,434.8695207,59915259,59970261,1619,59970261,59913640,59970261,3.00E+07,6.00E+07,4.24E+07,0,2,1,0,0,60,40,0.050024795,0.033349863,0.083374658,29.84812756,52,667,358,292.1031496,1619,59913640,1.50E+07,2.99E+07,0,0,0,3,5,0,0,0,0.671335201,358,357,60,0,0,0,189111.5,359,0,0,0,3,1071,2,719,59915636,5.99E+07,59915636,0,59913640,5.99E+07,59913640,0,2,172800,20032,2,3,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
